Symbol,Close,R21,R63,R126,R252,RAM21,RAM63,RAM126,RAM252,Rank21,Rank63,Rank126,Rank252,MR21,MR63,MR126,MR252,POS_COUNT,FINAL_SCREEN_RANK,ELIGIBLE,INELIGIBLE_REASON,MISSING_DAYS,FIRST_DATE,LAST_DATE,N_ROWS,SUSPECT_CORP_ACTION,instrument_key,Vol21,TS21,TS21_POS,B21,Vol63,TS63,TS63_POS,B63,Vol126,TS126,TS126_POS,B126,Vol252,TS252,TS252_POS,B252,MARKET_OUTPERFORMER,STRONG_TREND,STRONG_XS_MOMENTUM,VERY_STRONG_MOMENTUM,CORE_QUALIFIER,FINAL_QUALIFIER,pct_MR252,pct_MR126,pct_RAM252,PROVISIONAL
360ONE,1073.10,-0.090978,-0.062877,0.049076,0.015136,-0.378839,-0.231040,0.166222,0.053584,9.56,39.50,42.20,56.76,-0.067646,-0.049757,-0.013334,0.026481,2.00,51.02,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE466L01038,0.240150,-0.090978,False,-0.023332,0.272146,-0.062877,False,-0.013120,0.295244,0.049076,True,0.062410,0.282469,0.015136,True,-0.011345,False,False,False,False,False,False,56.76,42.20,57.17,0.00
3MINDIA,34095.00,0.017609,0.029283,0.034122,0.100904,0.065138,0.113511,0.124785,0.322482,74.43,66.74,37.84,66.74,0.040941,0.042403,-0.028289,0.112249,4.00,55.22,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE470A01017,0.270338,0.017609,True,-0.023332,0.257974,0.029283,True,-0.013120,0.273446,0.034122,True,0.062410,0.312898,0.100904,True,-0.011345,False,True,False,False,False,False,66.74,37.84,66.94,0.00
ABB,7270.50,-0.021467,0.003104,0.169267,0.393323,-0.089902,0.011300,0.526439,1.311723,53.22,59.67,60.71,86.28,0.001865,0.016224,0.106856,0.404668,3.00,76.51,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE117A01022,0.238784,-0.021467,False,-0.023332,0.274717,0.003104,True,-0.013120,0.321531,0.169267,True,0.062410,0.299852,0.393323,True,-0.011345,True,True,False,False,False,False,86.28,60.71,88.57,0.00
ACC,1259.70,-0.022503,-0.062235,-0.082654,-0.316977,-0.127564,-0.306071,-0.320877,-1.412016,51.98,39.92,15.59,9.98,0.000829,-0.049115,-0.145064,-0.305632,0.00,10.56,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE012A01025,0.176408,-0.022503,False,-0.023332,0.203335,-0.062235,False,-0.013120,0.257587,-0.082654,False,0.062410,0.224485,-0.316977,False,-0.011345,False,False,False,False,False,False,9.98,15.59,1.66,0.00
ACMESOLAR,435.25,0.144190,0.289057,0.777329,0.390797,0.366510,0.836001,1.963057,1.030604,97.51,95.63,96.67,86.07,0.167522,0.302177,0.714918,0.402142,4.00,90.06,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE622W01025,0.393414,0.144190,True,-0.023332,0.345761,0.289057,True,-0.013120,0.395979,0.777329,True,0.062410,0.379192,0.390797,True,-0.011345,True,True,True,True,True,True,86.07,96.67,84.82,0.00
AIAENG,3973.30,-0.093868,-0.152272,0.083943,0.309117,-0.316564,-0.530769,0.268571,0.999509,7.90,12.06,47.19,81.50,-0.070535,-0.139152,0.021532,0.320462,2.00,68.27,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE212H01026,0.296520,-0.093868,False,-0.023332,0.286890,-0.152272,False,-0.013120,0.312553,0.083943,True,0.062410,0.309268,0.309117,True,-0.011345,True,False,False,False,False,False,81.50,47.19,83.99,0.00
APLAPOLLO,2270.10,0.069893,0.212919,0.198764,0.349884,0.210331,0.746173,0.620311,1.273602,91.06,92.31,65.90,84.20,0.093226,0.226039,0.136354,0.361229,4.00,77.55,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE702C01027,0.332303,0.069893,True,-0.023332,0.285349,0.212919,True,-0.013120,0.320427,0.198764,True,0.062410,0.274720,0.349884,True,-0.011345,True,True,False,False,False,False,84.20,65.90,87.53,0.00
AUBANK,1058.60,-0.015256,0.024733,0.195753,0.488994,-0.071780,0.095167,0.619588,1.660509,59.04,65.07,65.49,89.40,0.008076,0.037853,0.133342,0.500339,3.00,80.58,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE949L01017,0.212537,-0.015256,False,-0.023332,0.259887,0.024733,True,-0.013120,0.315941,0.195753,True,0.062410,0.294484,0.488994,True,-0.011345,True,True,False,False,False,False,89.40,65.49,93.14,0.00
AWL,186.98,-0.009220,0.014486,0.085200,-0.277512,-0.039378,0.064592,0.262872,-0.995699,61.75,62.58,48.02,14.97,0.014112,0.027606,0.022790,-0.266167,2.00,27.36,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE699H01024,0.234140,-0.009220,False,-0.023332,0.224276,0.014486,True,-0.013120,0.324113,0.085200,True,0.062410,0.278710,-0.277512,False,-0.011345,False,False,False,False,False,False,14.97,48.02,10.81,0.00
AADHARHFC,461.65,-0.026876,-0.103766,-0.035718,-0.086836,-0.113196,-0.392157,-0.119662,-0.322558,49.48,23.91,24.32,42.41,-0.003544,-0.090646,-0.098128,-0.075491,0.00,34.55,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE883F01010,0.237429,-0.026876,False,-0.023332,0.264604,-0.103766,False,-0.013120,0.298490,-0.035718,False,0.062410,0.269211,-0.086836,False,-0.011345,False,False,False,False,False,False,42.41,24.32,39.29,0.00
AARTIIND,491.15,-0.068115,0.013725,0.155239,0.253733,-0.201258,0.044353,0.391473,0.676167,18.50,62.16,58.42,78.59,-0.044783,0.026845,0.092829,0.265078,3.00,70.31,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE769A01020,0.338446,-0.068115,False,-0.023332,0.309459,0.013725,True,-0.013120,0.396552,0.155239,True,0.062410,0.375252,0.253733,True,-0.011345,True,True,False,False,False,False,78.59,58.42,77.55,0.00
AAVAS,1284.60,-0.064248,-0.127250,0.138729,-0.206939,-0.350884,-0.462602,0.429273,-0.686792,20.37,16.63,56.13,22.45,-0.040916,-0.114131,0.076318,-0.195594,1.00,35.63,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE216P01012,0.183104,-0.064248,False,-0.023332,0.275075,-0.127250,False,-0.013120,0.323172,0.138729,True,0.062410,0.301313,-0.206939,False,-0.011345,False,False,False,False,False,False,22.45,56.13,21.00,0.00
ABBOTINDIA,27270.00,0.032759,0.040244,0.022497,-0.119613,0.138208,0.195337,0.099795,-0.594958,80.25,69.23,35.34,36.80,0.056091,0.053364,-0.039913,-0.108268,3.00,34.01,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE358A01014,0.237026,0.032759,True,-0.023332,0.206024,0.040244,True,-0.013120,0.225435,0.022497,True,0.062410,0.201044,-0.119613,False,-0.011345,False,False,False,False,False,False,36.80,35.34,25.78,0.00
ACE,1229.20,0.040637,0.259878,0.503977,0.104700,0.127583,0.689824,1.344854,0.313264,83.58,94.80,91.27,67.57,0.063969,0.272998,0.441566,0.116045,4.00,76.80,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE731H01025,0.318512,0.040637,True,-0.023332,0.376731,0.259878,True,-0.013120,0.374744,0.503977,True,0.062410,0.334224,0.104700,True,-0.011345,True,True,False,False,False,False,67.57,91.27,66.32,0.00
ACUTAAS,3440.30,0.065471,0.059793,0.589053,1.335891,0.160573,0.135080,1.201460,2.954738,89.81,72.56,93.35,99.17,0.088803,0.072913,0.526643,1.347236,4.00,96.80,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE00FF01025,0.407735,0.065471,True,-0.023332,0.442650,0.059793,True,-0.013120,0.490281,0.589053,True,0.062410,0.452118,1.335891,True,-0.011345,True,True,True,True,True,True,99.17,93.35,98.96,0.00
ADANIENSOL,1436.10,-0.067891,-0.047300,0.441144,0.764901,-0.144419,-0.137780,1.058025,1.892592,18.92,44.07,86.90,96.26,-0.044559,-0.034180,0.378734,0.776246,2.00,92.35,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE931S01010,0.470099,-0.067891,False,-0.023332,0.343302,-0.047300,False,-0.013120,0.416950,0.441144,True,0.062410,0.404155,0.764901,True,-0.011345,True,False,True,True,False,False,96.26,86.90,95.43,0.00
ADANIENT,3020.00,0.009932,-0.006056,0.526795,0.258963,0.021322,-0.017806,1.398650,0.713582,70.06,56.34,91.89,78.79,0.033264,0.007064,0.464384,0.270308,3.00,83.99,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE423A01024,0.465822,0.009932,True,-0.023332,0.340096,-0.006056,False,-0.013120,0.376645,0.526795,True,0.062410,0.362905,0.258963,True,-0.011345,True,True,True,False,True,False,78.79,91.89,78.59,0.00
ADANIGREEN,1334.50,0.032096,-0.111755,0.539304,0.366825,0.079182,-0.323037,1.278970,0.833744,80.04,21.00,92.31,85.03,0.055428,-0.098635,0.476894,0.378170,3.00,87.07,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE364U01010,0.405345,0.032096,True,-0.023332,0.345949,-0.111755,False,-0.013120,0.421671,0.539304,True,0.062410,0.439973,0.366825,True,-0.011345,True,True,True,True,True,True,85.03,92.31,80.67,0.00
ADANIPORTS,1824.00,0.084488,-0.006157,0.327608,0.309310,0.218911,-0.021732,1.095364,1.052503,93.56,56.13,77.75,81.70,0.107820,0.006963,0.265197,0.320655,3.00,80.79,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE742F01042,0.385946,0.084488,True,-0.023332,0.283314,-0.006157,False,-0.013120,0.299086,0.327608,True,0.062410,0.293880,0.309310,True,-0.011345,True,True,True,False,True,False,81.70,77.75,85.03,0.00
ADANIPOWER,206.60,0.012646,-0.108561,0.341036,0.653461,0.033222,-0.383001,0.977425,1.497302,71.31,21.83,79.00,94.59,0.035978,-0.095441,0.278625,0.664806,3.00,87.65,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE814H01029,0.380643,0.012646,True,-0.023332,0.283448,-0.108561,False,-0.013120,0.348913,0.341036,True,0.062410,0.436426,0.653461,True,-0.011345,True,True,True,False,True,False,94.59,79.00,91.06,0.00
ATGL,660.70,-0.005344,-0.091572,0.265588,0.089814,-0.011012,-0.278468,0.587150,0.183577,63.41,27.44,72.77,65.28,0.017988,-0.078452,0.203177,0.101159,2.00,67.73,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE399L01023,0.485306,-0.005344,False,-0.023332,0.328841,-0.091572,False,-0.013120,0.452334,0.265588,True,0.062410,0.489247,0.089814,True,-0.011345,True,False,False,False,False,False,65.28,72.77,62.58,0.00
ABCAPITAL,410.05,0.035480,0.090849,0.303401,0.413966,0.109797,0.283709,0.812556,1.274886,82.33,78.59,76.09,87.32,0.058812,0.103969,0.240991,0.425311,4.00,82.91,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE674K01013,0.323141,0.035480,True,-0.023332,0.320218,0.090849,True,-0.013120,0.373391,0.303401,True,0.062410,0.324708,0.413966,True,-0.011345,True,True,True,False,True,False,87.32,76.09,87.73,0.00
ABFRL,50.16,-0.079126,-0.172823,-0.142418,-0.437353,-0.291192,-0.549016,-0.382289,-1.193976,14.14,6.86,7.07,3.33,-0.055794,-0.159703,-0.204828,-0.426008,0.00,5.36,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE647O01011,0.271732,-0.079126,False,-0.023332,0.314787,-0.172823,False,-0.013120,0.372539,-0.142418,False,0.062410,0.366299,-0.437353,False,-0.011345,False,False,False,False,False,False,3.33,7.07,6.03,0.00
ABLBL,81.17,-0.065830,-0.164746,-0.152272,-0.437959,-0.312559,-0.717679,-0.456143,-1.272311,19.75,8.11,6.03,3.12,-0.042498,-0.151626,-0.214682,-0.426614,0.00,4.45,True,,0,2025-06-23,2026-09-18,309,False,NSE_EQ|INE14LE01019,0.210617,-0.065830,False,-0.023332,0.229554,-0.164746,False,-0.013120,0.333824,-0.152272,False,0.062410,0.344223,-0.437959,False,-0.011345,False,False,False,False,False,False,3.12,6.03,3.95,0.00
ABREL,1266.20,-0.092395,-0.010395,0.156453,-0.291716,-0.279911,-0.033333,0.388680,-0.749633,8.73,54.47,58.84,13.10,-0.069063,0.002725,0.094042,-0.280371,1.00,32.18,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE055A01016,0.330086,-0.092395,False,-0.023332,0.311841,-0.010395,False,-0.013120,0.402523,0.156453,True,0.062410,0.389144,-0.291716,False,-0.011345,False,False,False,False,False,False,13.10,58.84,17.05,0.00
ABSLAMC,1060.40,0.056807,-0.101813,0.113281,0.240379,0.153778,-0.289702,0.289559,0.645435,88.15,24.53,52.18,77.96,0.080139,-0.088693,0.050870,0.251724,3.00,67.28,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE404A01024,0.369409,0.056807,True,-0.023332,0.351439,-0.101813,False,-0.013120,0.391218,0.113281,True,0.062410,0.372429,0.240379,True,-0.011345,True,True,False,False,False,False,77.96,52.18,76.09,0.00
CPPLUS,3355.10,0.015620,-0.077712,1.112517,1.399242,0.036736,-0.185459,2.440643,3.204839,73.60,32.22,98.96,99.38,0.038952,-0.064592,1.050107,1.410587,3.00,99.21,True,,0,2025-08-05,2026-09-18,278,False,NSE_EQ|INE819V01029,0.425189,0.015620,True,-0.023332,0.419025,-0.077712,False,-0.013120,0.455830,1.112517,True,0.062410,0.436603,1.399242,True,-0.011345,True,True,True,True,True,True,99.38,98.96,99.38,0.00
AEGISLOG,1415.40,0.037683,0.404445,1.342990,0.979996,0.071494,0.673550,2.443077,2.056398,82.74,98.75,99.38,97.92,0.061015,0.417565,1.280579,0.991341,4.00,98.13,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE208C01025,0.527081,0.037683,True,-0.023332,0.600468,0.404445,True,-0.013120,0.549712,1.342990,True,0.062410,0.476559,0.979996,True,-0.011345,True,True,True,True,True,True,97.92,99.38,96.05,0.00
AEGISVOPAK,314.95,0.165834,0.321376,0.666843,0.261263,0.468662,0.634958,1.336340,0.551992,98.13,97.30,95.22,79.00,0.189166,0.334496,0.604433,0.272608,4.00,84.41,True,,0,2025-06-02,2026-09-18,324,False,NSE_EQ|INE0INX01018,0.353845,0.165834,True,-0.023332,0.506138,0.321376,True,-0.013120,0.499007,0.666843,True,0.062410,0.473310,0.261263,True,-0.011345,True,True,True,False,True,False,79.00,95.22,73.60,0.00
AFCONS,263.40,-0.052348,-0.159675,-0.054219,-0.420462,-0.146919,-0.526571,-0.132932,-1.271987,29.11,9.77,21.21,3.74,-0.029015,-0.146555,-0.116629,-0.409117,0.00,10.81,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE101I01011,0.356302,-0.052348,False,-0.023332,0.303235,-0.159675,False,-0.013120,0.407871,-0.054219,False,0.062410,0.330555,-0.420462,False,-0.011345,False,False,False,False,False,False,3.74,21.21,4.16,0.00
AFFLE,1603.50,-0.053312,0.095511,0.222926,-0.236283,-0.151415,0.250877,0.602543,-0.706672,28.27,79.63,68.19,18.92,-0.029980,0.108631,0.160515,-0.224938,2.00,38.88,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE00WC01027,0.352092,-0.053312,False,-0.023332,0.380710,0.095511,True,-0.013120,0.369975,0.222926,True,0.062410,0.334360,-0.236283,False,-0.011345,False,False,False,False,False,False,18.92,68.19,20.17,0.00
AJANTPHARM,3563.60,-0.036318,0.162600,0.206323,0.385537,-0.191917,0.623173,0.740845,1.524791,43.24,88.98,66.74,85.45,-0.012986,0.175719,0.143913,0.396882,3.00,79.21,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE031B01049,0.189237,-0.036318,False,-0.023332,0.260922,0.162600,True,-0.013120,0.278497,0.206323,True,0.062410,0.252846,0.385537,True,-0.011345,True,True,False,False,False,False,85.45,66.74,91.68,0.00
ALKEM,5466.50,0.015606,0.017307,0.026958,0.013535,0.082022,0.089669,0.122422,0.063568,73.39,63.83,36.17,56.55,0.038938,0.030427,-0.035452,0.024880,4.00,48.65,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE540L01014,0.190267,0.015606,True,-0.023332,0.193012,0.017307,True,-0.013120,0.220210,0.026958,True,0.062410,0.212918,0.013535,True,-0.011345,False,True,False,False,False,False,56.55,36.17,57.80,0.00
ABDL,647.60,0.082853,0.025901,0.464165,0.223850,0.293999,0.072031,1.078376,0.551388,93.14,65.49,88.15,77.13,0.106185,0.039021,0.401754,0.235195,4.00,80.79,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE552Z01027,0.281813,0.082853,True,-0.023332,0.359582,0.025901,True,-0.013120,0.430429,0.464165,True,0.062410,0.405975,0.223850,True,-0.011345,True,True,True,False,True,False,77.13,88.15,73.39,0.00
ARE&M,796.00,-0.142749,-0.057598,0.035043,-0.243130,-0.875717,-0.196823,0.088756,-0.771605,1.66,41.58,38.25,18.09,-0.119417,-0.044478,-0.027367,-0.231785,1.00,25.78,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE885A01032,0.163009,-0.142749,False,-0.023332,0.292637,-0.057598,False,-0.013120,0.394824,0.035043,True,0.062410,0.315097,-0.243130,False,-0.011345,False,False,False,False,False,False,18.09,38.25,16.22,0.00
AMBER,7125.00,-0.017241,-0.096844,0.091369,-0.097816,-0.077064,-0.376219,0.217325,-0.247331,57.38,25.36,48.86,40.12,0.006091,-0.083724,0.028958,-0.086471,1.00,44.12,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE371P01015,0.223729,-0.017241,False,-0.023332,0.257413,-0.096844,False,-0.013120,0.420424,0.091369,True,0.062410,0.395486,-0.097816,False,-0.011345,False,False,False,False,False,False,40.12,48.86,42.62,0.00
AMBUJACEM,388.30,-0.047117,-0.084090,-0.094872,-0.307102,-0.245276,-0.362349,-0.312331,-1.127236,35.34,29.73,12.89,11.02,-0.023784,-0.070970,-0.157282,-0.295757,0.00,11.19,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE079A01024,0.192096,-0.047117,False,-0.023332,0.232069,-0.084090,False,-0.013120,0.303754,-0.094872,False,0.062410,0.272438,-0.307102,False,-0.011345,False,False,False,False,False,False,11.02,12.89,8.11,0.00
ANANDRATHI,2229.40,0.018363,0.193788,0.451999,0.512483,0.134622,1.037070,2.215547,2.382196,74.84,90.64,87.73,90.23,0.041695,0.206908,0.389589,0.523828,4.00,90.60,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE463V01026,0.136403,0.018363,True,-0.023332,0.186861,0.193788,True,-0.013120,0.204013,0.451999,True,0.062410,0.215131,0.512483,True,-0.011345,True,True,True,True,True,True,90.23,87.73,97.09,0.00
ANANTRAJ,606.15,-0.040219,0.165225,0.371535,0.146275,-0.122569,0.513124,0.790693,0.317803,40.54,89.40,81.08,71.93,-0.016886,0.178345,0.309125,0.157620,3.00,74.55,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE242C01024,0.328130,-0.040219,False,-0.023332,0.321998,0.165225,True,-0.013120,0.469885,0.371535,True,0.062410,0.460268,0.146275,True,-0.011345,True,True,True,False,True,False,71.93,81.08,66.74,0.00
ANGELONE,299.10,0.033161,-0.154368,0.380695,0.349729,0.098026,-0.513017,0.886005,0.856688,80.87,11.23,82.33,83.99,0.056493,-0.141248,0.318285,0.361074,3.00,82.74,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE732I01021,0.338282,0.033161,True,-0.023332,0.300902,-0.154368,False,-0.013120,0.429676,0.380695,True,0.062410,0.408234,0.349729,True,-0.011345,True,True,True,False,True,False,83.99,82.33,81.08,0.00
ANTHEM,928.50,0.052840,0.173756,0.440875,0.131076,0.159637,0.631002,1.529675,0.446022,87.32,90.02,86.69,70.27,0.076173,0.186876,0.378465,0.142421,4.00,77.09,True,,0,2025-07-21,2026-09-18,289,False,NSE_EQ|INE0CZ201020,0.331004,0.052840,True,-0.023332,0.275366,0.173756,True,-0.013120,0.288215,0.440875,True,0.062410,0.293877,0.131076,True,-0.011345,True,True,True,False,True,False,70.27,86.69,71.52,0.00
ANURAS,1207.70,-0.014444,-0.054342,-0.023371,0.102520,-0.076150,-0.399867,-0.122295,0.409012,60.08,42.62,26.20,66.94,0.008888,-0.041222,-0.085781,0.113865,1.00,51.35,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE930P01018,0.189682,-0.014444,False,-0.023332,0.135900,-0.054342,False,-0.013120,0.191099,-0.023371,False,0.062410,0.250652,0.102520,True,-0.011345,False,False,False,False,False,False,66.94,26.20,70.48,0.00
APARINDS,18858.00,0.134998,0.158354,1.067990,1.226052,0.296279,0.319878,2.291842,2.642635,96.88,88.57,98.75,98.96,0.158331,0.171474,1.005579,1.237397,4.00,98.71,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE372A01015,0.455647,0.134998,True,-0.023332,0.495044,0.158354,True,-0.013120,0.465996,1.067990,True,0.062410,0.463951,1.226052,True,-0.011345,True,True,True,True,True,True,98.96,98.75,98.13,0.00
APOLLOHOSP,8944.50,0.022229,0.053596,0.194192,0.135161,0.131394,0.309493,1.014716,0.750045,76.09,70.89,64.66,70.48,0.045561,0.066716,0.131782,0.146506,4.00,69.90,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE437A01024,0.169175,0.022229,True,-0.023332,0.173172,0.053596,True,-0.013120,0.191376,0.194192,True,0.062410,0.180204,0.135161,True,-0.011345,True,True,False,False,False,False,70.48,64.66,79.21,0.00
APOLLOTYRE,409.30,-0.042237,-0.038073,-0.008479,-0.143365,-0.185054,-0.158697,-0.029695,-0.523252,39.50,46.57,28.48,32.85,-0.018905,-0.024953,-0.070889,-0.132020,0.00,30.60,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE438A01022,0.228241,-0.042237,False,-0.023332,0.239909,-0.038073,False,-0.013120,0.285522,-0.008479,False,0.062410,0.273989,-0.143365,False,-0.011345,False,False,False,False,False,False,32.85,28.48,30.35,0.00
APTUS,237.68,-0.060739,-0.118888,0.069667,-0.296909,-0.289301,-0.433405,0.201882,-0.925935,23.49,19.33,45.11,12.68,-0.037407,-0.105768,0.007257,-0.285564,1.00,25.65,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE852O01025,0.209950,-0.060739,False,-0.023332,0.274311,-0.118888,False,-0.013120,0.345088,0.069667,True,0.062410,0.320658,-0.296909,False,-0.011345,False,False,False,False,False,False,12.68,45.11,12.68,0.00
ASAHIINDIA,961.05,0.004180,0.135523,0.144516,0.114713,0.027812,0.482705,0.463492,0.338636,67.57,85.24,57.59,69.44,0.027512,0.148643,0.082105,0.126058,4.00,64.37,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE439A01020,0.150279,0.004180,True,-0.023332,0.280758,0.135523,True,-0.013120,0.311798,0.144516,True,0.062410,0.338751,0.114713,True,-0.011345,True,True,False,False,False,False,69.44,57.59,67.78,0.00
ASHOKLEY,163.00,-0.058348,0.040470,-0.056549,0.220425,-0.228556,0.129967,-0.134228,0.599330,25.16,69.44,20.79,76.92,-0.035016,0.053590,-0.118960,0.231770,2.00,54.01,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE208A01029,0.255289,-0.058348,False,-0.023332,0.311386,0.040470,True,-0.013120,0.421292,-0.056549,False,0.062410,0.367786,0.220425,True,-0.011345,False,False,False,False,False,False,76.92,20.79,74.64,0.00
ASIANPAINT,2451.30,-0.068230,-0.103041,0.105334,-0.040925,-0.360298,-0.554017,0.435137,-0.169032,18.30,24.32,50.52,48.44,-0.044898,-0.089921,0.042924,-0.029580,1.00,48.94,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE021A01026,0.189372,-0.068230,False,-0.023332,0.185988,-0.103041,False,-0.013120,0.242072,0.105334,True,0.062410,0.242113,-0.040925,False,-0.011345,False,False,False,False,False,False,48.44,50.52,46.78,0.00
ASTERDM,755.05,-0.056423,-0.067149,0.163047,0.183464,-0.202874,-0.265858,0.570277,0.628896,25.78,38.05,59.88,74.84,-0.033091,-0.054029,0.100636,0.194809,2.00,68.98,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE914M01019,0.278120,-0.056423,False,-0.023332,0.252573,-0.067149,False,-0.013120,0.285908,0.163047,True,0.062410,0.291724,0.183464,True,-0.011345,True,False,False,False,False,False,74.84,59.88,75.47,0.00
ASTRAL,1427.70,-0.075863,-0.074185,-0.118540,-0.008817,-0.401492,-0.226833,-0.374522,-0.029046,15.38,34.10,10.60,54.05,-0.052530,-0.061065,-0.180951,0.002528,0.00,36.72,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE006I01046,0.188952,-0.075863,False,-0.023332,0.327045,-0.074185,False,-0.013120,0.316511,-0.118540,False,0.062410,0.303556,-0.008817,False,-0.011345,False,False,False,False,False,False,54.05,10.60,54.26,0.00
ATHERENERG,1640.00,0.140314,0.687764,1.299495,2.026109,0.262281,1.279690,2.590320,4.151026,97.09,99.58,99.17,99.79,0.163646,0.700884,1.237085,2.037454,4.00,99.54,True,,0,2025-05-06,2026-09-18,343,False,NSE_EQ|INE0LEZ01016,0.534977,0.140314,True,-0.023332,0.537446,0.687764,True,-0.013120,0.501674,1.299495,True,0.062410,0.488098,2.026109,True,-0.011345,True,True,True,True,True,True,99.79,99.17,99.79,0.00
ATUL,6170.50,-0.064509,-0.048056,-0.013667,-0.039611,-0.329332,-0.194505,-0.055651,-0.156441,20.17,43.66,27.65,48.65,-0.041177,-0.034936,-0.076077,-0.028266,0.00,40.04,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE100A01010,0.195878,-0.064509,False,-0.023332,0.247068,-0.048056,False,-0.013120,0.245581,-0.013667,False,0.062410,0.253200,-0.039611,False,-0.011345,False,False,False,False,False,False,48.65,27.65,47.61,0.00
AUROPHARMA,1734.00,0.067405,0.157698,0.355111,0.563289,0.255209,0.610651,1.371917,2.168305,90.23,88.36,80.25,91.68,0.090737,0.170818,0.292701,0.574634,4.00,88.02,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE406A01037,0.264119,0.067405,True,-0.023332,0.258246,0.157698,True,-0.013120,0.258843,0.355111,True,0.062410,0.259783,0.563289,True,-0.011345,True,True,True,False,True,False,91.68,80.25,96.26,0.00
AIIL,559.00,0.015441,0.027951,0.204482,-0.098242,0.031505,0.063867,0.392280,-0.191415,72.97,66.53,66.32,39.92,0.038773,0.041071,0.142071,-0.086897,3.00,51.64,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE206F01022,0.490092,0.015441,True,-0.023332,0.437653,0.027951,True,-0.013120,0.521265,0.204482,True,0.062410,0.513240,-0.098242,False,-0.011345,False,False,False,False,False,False,39.92,66.32,45.74,0.00
DMART,3749.90,-0.054250,-0.125265,-0.017811,-0.182975,-0.323689,-0.546315,-0.064762,-0.760202,27.44,16.84,27.23,27.86,-0.030918,-0.112145,-0.080221,-0.171630,0.00,25.36,True,,0,2025-03-18,2026-09-18,373,False,NSE_EQ|INE192R01011,0.167598,-0.054250,False,-0.023332,0.229291,-0.125265,False,-0.013120,0.275021,-0.017811,False,0.062410,0.240693,-0.182975,False,-0.011345,False,False,False,False,False,False,27.86,27.23,16.63,0.00
