date,open,high,low,close,volume,instrument_key
2025-05-29,2999.0,3028.9,2987.2,3009.0,2093429.0,NSE_EQ|INE101A01026
2025-05-30,3005.0,3017.4,2957.0,2976.8,3700191.0,NSE_EQ|INE101A01026
2025-06-02,2976.8,3038.5,2962.3,3025.9,2967741.0,NSE_EQ|INE101A01026
2025-06-03,3042.0,3064.8,3027.0,3046.5,3204094.0,NSE_EQ|INE101A01026
2025-06-04,3045.1,3087.0,3040.1,3053.4,1584653.0,NSE_EQ|INE101A01026
2025-06-05,3078.0,3095.0,2994.8,3041.6,3504632.0,NSE_EQ|INE101A01026
2025-06-06,3041.6,3112.9,3027.0,3106.5,2028071.0,NSE_EQ|INE101A01026
2025-06-09,3130.0,3141.0,3078.0,3087.4,1364639.0,NSE_EQ|INE101A01026
2025-06-10,3102.0,3106.9,3059.8,3067.5,1787253.0,NSE_EQ|INE101A01026
2025-06-11,3085.0,3124.0,3076.0,3080.7,1749787.0,NSE_EQ|INE101A01026
2025-06-12,3088.0,3094.0,3007.0,3019.2,2278398.0,NSE_EQ|INE101A01026
2025-06-13,2932.0,3018.5,2932.0,3006.0,2003184.0,NSE_EQ|INE101A01026
2025-06-16,3001.0,3045.0,2988.1,3023.6,1673726.0,NSE_EQ|INE101A01026
2025-06-17,3043.0,3043.0,2994.0,3007.2,1455355.0,NSE_EQ|INE101A01026
2025-06-18,3000.0,3074.9,2986.6,3041.1,2161043.0,NSE_EQ|INE101A01026
2025-06-19,3038.0,3106.9,3034.2,3094.8,2482920.0,NSE_EQ|INE101A01026
2025-06-20,3100.0,3203.0,3090.3,3184.4,8315834.0,NSE_EQ|INE101A01026
2025-06-23,3163.6,3184.4,3122.7,3135.0,1731432.0,NSE_EQ|INE101A01026
2025-06-24,3155.1,3216.6,3136.8,3150.1,2834887.0,NSE_EQ|INE101A01026
2025-06-25,3180.0,3225.5,3160.5,3215.5,2078771.0,NSE_EQ|INE101A01026
2025-06-26,3225.9,3238.0,3183.5,3215.8,2907261.0,NSE_EQ|INE101A01026
2025-06-27,3205.0,3241.5,3187.1,3203.3,5098406.0,NSE_EQ|INE101A01026
2025-06-30,3205.4,3219.8,3161.0,3183.2,2083572.0,NSE_EQ|INE101A01026
2025-07-01,3188.0,3218.0,3168.2,3176.1,1407074.0,NSE_EQ|INE101A01026
2025-07-02,3168.0,3202.7,3153.7,3165.2,1559309.0,NSE_EQ|INE101A01026
2025-07-03,3165.2,3221.0,3164.8,3174.4,2102806.0,NSE_EQ|INE101A01026
