schema_version,snapshot_id,capture_timestamp,source_timestamp,timezone,source,expiry,chain_hash,source_age_seconds,source_is_stale,spot_chain,chain_data_age_seconds,chain_frozen,minutes_to_close,spot_high_1m,spot_low_1m,spot_samples_1m,nifty_index_last,nifty_day_open,nifty_day_high,nifty_day_low,nifty_previous_close,nifty_year_high,nifty_year_low,india_vix,vix_day_open,vix_day_high,vix_day_low,vix_previous_close,current_atm,session_anchor_atm,scheduled_event_note,external_source,external_source_timestamp,external_age_seconds,external_is_stale,nifty_futures,futures_open_1m,futures_high_1m,futures_low_1m,futures_close_1m,futures_volume_1m,futures_vwap,true_futures_context_available
2.1.0,20260828_112503_000,2026-08-28T11:25:03+05:30,2026-08-28T11:25:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5d1b41358c67c195,0.0,False,24139.95,0.0,False,244.9,24140.4,24139.0,3,24139.95,24122.6,24188.3,24106.55,24090.85,,,10.84,11.07,11.1,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_112602_999,2026-08-28T11:26:02+05:30,2026-08-28T11:26:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b5a70fcb404db4c4,0.0,False,24138.9,0.0,False,244.0,24139.95,24137.55,4,24138.9,24122.6,24188.3,24106.55,24090.85,,,10.85,11.07,11.1,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_112702_999,2026-08-28T11:27:02+05:30,2026-08-28T11:27:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1ff4c67121c1c722,0.0,False,24129.15,0.0,False,243.0,24137.05,24129.15,3,24129.05,24122.6,24188.3,24106.55,24090.85,,,10.82,11.07,11.1,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_112803_000,2026-08-28T11:28:03+05:30,2026-08-28T11:28:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,9a1dea62d1ece35a,0.0,False,24129.85,0.0,False,241.9,24131.55,24129.85,3,24130.05,24122.6,24188.3,24106.55,24090.85,,,10.85,11.07,11.1,10.54,11.07,24150,24150,,,,,,,,,,,,,False
2.1.0,20260828_112903_000,2026-08-28T11:29:03+05:30,2026-08-28T11:29:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,5fe254304a69e445,0.0,False,24124.3,0.0,False,240.9,24127.9,24124.3,3,24124.45,24122.6,24188.3,24106.55,24090.85,,,10.86,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113003_000,2026-08-28T11:30:03+05:30,2026-08-28T11:30:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f7447fe248421497,0.0,False,24116.8,0.0,False,239.9,24122.85,24116.8,3,24116.9,24122.6,24188.3,24106.55,24090.85,,,10.86,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113103_000,2026-08-28T11:31:03+05:30,2026-08-28T11:31:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e42cd4a8bd38ab7e,0.0,False,24120.25,0.0,False,238.9,24120.25,24118.95,3,24120.05,24122.6,24188.3,24106.55,24090.85,,,10.88,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113203_000,2026-08-28T11:32:03+05:30,2026-08-28T11:32:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,73856585d2b25795,0.0,False,24122.65,0.0,False,237.9,24122.65,24117.75,3,24121.95,24122.6,24188.3,24106.55,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113303_000,2026-08-28T11:33:03+05:30,2026-08-28T11:33:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,bcb85038518a48ff,0.0,False,24117.5,0.0,False,236.9,24122.35,24116.6,3,24117.7,24122.6,24188.3,24106.55,24090.85,,,10.86,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113403_000,2026-08-28T11:34:03+05:30,2026-08-28T11:34:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a021ec14c35331c0,0.0,False,24106.55,0.0,False,235.9,24116.3,24106.55,3,24105.95,24122.6,24188.3,24105.6,24090.85,,,10.99,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113503_000,2026-08-28T11:35:03+05:30,2026-08-28T11:35:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,c749c4a4a95adc6a,0.0,False,24108.3,0.0,False,234.9,24108.3,24105.75,3,24107.8,24122.6,24188.3,24102.85,24090.85,,,10.91,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113603_000,2026-08-28T11:36:03+05:30,2026-08-28T11:36:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,260438d17d1cafc3,0.0,False,24095.45,0.0,False,233.9,24105.75,24095.45,3,24095.1,24122.6,24188.3,24093.85,24090.85,,,10.92,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113703_000,2026-08-28T11:37:03+05:30,2026-08-28T11:37:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a5ca49a01934572a,0.0,False,24095.5,0.0,False,232.9,24095.5,24093.65,3,24095.25,24122.6,24188.3,24092.85,24090.85,,,10.93,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113803_000,2026-08-28T11:38:03+05:30,2026-08-28T11:38:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,bbe10a1b95bada7a,0.0,False,24101.3,0.0,False,231.9,24101.3,24094.45,3,24100.85,24122.6,24188.3,24092.85,24090.85,,,10.9,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_113903_000,2026-08-28T11:39:03+05:30,2026-08-28T11:39:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f59f8548f0ecee6a,0.0,False,24102.4,0.0,False,230.9,24103.65,24101.95,3,24102.0,24122.6,24188.3,24092.85,24090.85,,,10.93,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114003_000,2026-08-28T11:40:03+05:30,2026-08-28T11:40:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1637614b3c5708bc,0.0,False,24101.9,0.0,False,229.9,24102.85,24101.9,3,24101.8,24122.6,24188.3,24092.85,24090.85,,,10.88,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114103_000,2026-08-28T11:41:03+05:30,2026-08-28T11:41:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,54c7135867e83c29,0.0,False,24103.25,0.0,False,228.9,24103.7,24103.25,3,24103.2,24122.6,24188.3,24092.85,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114203_000,2026-08-28T11:42:03+05:30,2026-08-28T11:42:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,2766979c00b5f626,0.0,False,24102.25,0.0,False,227.9,24105.95,24102.25,3,24102.25,24122.6,24188.3,24092.85,24090.85,,,10.83,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114302_999,2026-08-28T11:43:02+05:30,2026-08-28T11:43:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,fb59fc0d93aea8e4,0.0,False,24099.0,0.0,False,227.0,24102.25,24099.0,4,24098.45,24122.6,24188.3,24092.85,24090.85,,,10.82,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114403_001,2026-08-28T11:44:03+05:30,2026-08-28T11:44:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1fda6ebc8786799a,0.0,False,24101.95,0.0,False,225.9,24101.95,24098.75,3,24102.8,24122.6,24188.3,24092.85,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114503_001,2026-08-28T11:45:03+05:30,2026-08-28T11:45:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,535099e023ef55ba,0.0,False,24105.65,0.0,False,224.9,24105.75,24103.5,3,24105.55,24122.6,24188.3,24092.85,24090.85,,,10.84,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114603_000,2026-08-28T11:46:03+05:30,2026-08-28T11:46:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,33b14918218ac4ff,0.0,False,24102.7,0.0,False,223.9,24102.7,24098.95,3,24102.35,24122.6,24188.3,24092.85,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114703_000,2026-08-28T11:47:03+05:30,2026-08-28T11:47:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1db4fa5de400cf1a,0.0,False,24101.45,0.0,False,222.9,24102.25,24101.1,3,24101.15,24122.6,24188.3,24092.85,24090.85,,,10.86,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114803_000,2026-08-28T11:48:03+05:30,2026-08-28T11:48:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ea733dd1453e7acd,0.0,False,24102.1,0.0,False,221.9,24103.7,24102.1,3,24102.1,24122.6,24188.3,24092.85,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_114903_000,2026-08-28T11:49:03+05:30,2026-08-28T11:49:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,6dfc4522b4e572f5,0.0,False,24103.35,0.0,False,220.9,24104.55,24101.4,3,24103.3,24122.6,24188.3,24092.85,24090.85,,,10.85,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115003_000,2026-08-28T11:50:03+05:30,2026-08-28T11:50:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,42d980a25d0fcce2,0.0,False,24106.45,0.0,False,219.9,24106.45,24102.4,3,24106.85,24122.6,24188.3,24092.85,24090.85,,,10.86,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115102_999,2026-08-28T11:51:02+05:30,2026-08-28T11:51:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b86a6177a777a4f9,0.0,False,24108.4,0.0,False,219.0,24108.4,24105.2,4,24108.45,24122.6,24188.3,24092.85,24090.85,,,10.93,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115203_000,2026-08-28T11:52:03+05:30,2026-08-28T11:52:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,02f7fd8f9e0e01c7,0.0,False,24105.45,0.0,False,217.9,24106.6,24105.25,3,24105.15,24122.6,24188.3,24092.85,24090.85,,,10.93,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115303_000,2026-08-28T11:53:03+05:30,2026-08-28T11:53:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,c16c72cdc2e07131,0.0,False,24103.85,0.0,False,216.9,24105.2,24103.85,3,24103.85,24122.6,24188.3,24092.85,24090.85,,,10.92,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115403_000,2026-08-28T11:54:03+05:30,2026-08-28T11:54:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,95020432b601739e,0.0,False,24099.25,0.0,False,215.9,24102.45,24099.25,3,24099.25,24122.6,24188.3,24092.85,24090.85,,,10.95,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115503_000,2026-08-28T11:55:03+05:30,2026-08-28T11:55:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a92e484023482419,0.0,False,24097.95,0.0,False,214.9,24100.9,24097.95,3,24097.9,24122.6,24188.3,24092.85,24090.85,,,10.97,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115603_000,2026-08-28T11:56:03+05:30,2026-08-28T11:56:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,8c328504e3564321,0.0,False,24096.05,0.0,False,213.9,24097.1,24096.05,3,24096.05,24122.6,24188.3,24092.85,24090.85,,,10.97,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115702_999,2026-08-28T11:57:02+05:30,2026-08-28T11:57:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b353e41041c8afc6,0.0,False,24085.15,0.0,False,213.0,24096.05,24085.15,4,24085.25,24122.6,24188.3,24084.9,24090.85,,,11.09,11.07,11.1,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115803_000,2026-08-28T11:58:03+05:30,2026-08-28T11:58:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e622d8ce9c89751f,0.0,False,24077.6,0.0,False,211.9,24079.7,24077.6,3,24077.95,24122.6,24188.3,24076.85,24090.85,,,11.06,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_115903_000,2026-08-28T11:59:03+05:30,2026-08-28T11:59:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,aa91d2bbb22e5f56,0.0,False,24085.0,0.0,False,210.9,24085.0,24082.6,2,24085.8,24122.6,24188.3,24076.85,24090.85,,,11.01,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120003_000,2026-08-28T12:00:03+05:30,2026-08-28T12:00:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,76120d6b2d89ec4e,0.0,False,24085.1,0.0,False,209.9,24086.7,24085.1,3,24085.3,24122.6,24188.3,24076.85,24090.85,,,11.01,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120103_000,2026-08-28T12:01:03+05:30,2026-08-28T12:01:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,71bd73a95208b072,0.0,False,24083.8,0.0,False,208.9,24085.0,24083.8,3,24083.55,24122.6,24188.3,24076.85,24090.85,,,11.01,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120203_000,2026-08-28T12:02:03+05:30,2026-08-28T12:02:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,526d3e3afd2a7fa2,0.0,False,24083.8,0.0,False,207.9,24084.9,24083.65,3,24083.95,24122.6,24188.3,24076.85,24090.85,,,11.01,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120303_000,2026-08-28T12:03:03+05:30,2026-08-28T12:03:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,cacd74108a7e7dde,0.0,False,24083.7,0.0,False,206.9,24084.1,24083.35,3,24084.15,24122.6,24188.3,24076.85,24090.85,,,11.0,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120403_000,2026-08-28T12:04:03+05:30,2026-08-28T12:04:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f58041148a95a2e3,0.0,False,24080.9,0.0,False,205.9,24084.3,24080.9,3,24081.35,24122.6,24188.3,24076.85,24090.85,,,11.03,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120503_000,2026-08-28T12:05:03+05:30,2026-08-28T12:05:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,a78d356782abe160,0.0,False,24090.25,0.0,False,204.9,24091.1,24083.7,3,24090.55,24122.6,24188.3,24076.85,24090.85,,,10.97,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120603_000,2026-08-28T12:06:03+05:30,2026-08-28T12:06:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e875591193d08e3c,0.0,False,24086.5,0.0,False,203.9,24088.2,24086.5,3,24086.7,24122.6,24188.3,24076.85,24090.85,,,11.05,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120703_000,2026-08-28T12:07:03+05:30,2026-08-28T12:07:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,fa1bbc885bba3373,0.0,False,24089.65,0.0,False,202.9,24089.65,24086.95,3,24090.0,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120803_000,2026-08-28T12:08:03+05:30,2026-08-28T12:08:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,400b798202e88e58,0.0,False,24094.45,0.0,False,201.9,24094.45,24091.1,3,24094.35,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_120903_000,2026-08-28T12:09:03+05:30,2026-08-28T12:09:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,46a8e7d3a2142c5b,0.0,False,24094.7,0.0,False,200.9,24097.0,24094.7,3,24095.1,24122.6,24188.3,24076.85,24090.85,,,10.95,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121003_000,2026-08-28T12:10:03+05:30,2026-08-28T12:10:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d133f1ed3ef7f448,0.0,False,24086.55,0.0,False,199.9,24091.0,24086.55,3,24085.9,24122.6,24188.3,24076.85,24090.85,,,11.05,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121102_999,2026-08-28T12:11:02+05:30,2026-08-28T12:11:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,11a197cdb11fd2d0,0.0,False,24083.05,0.0,False,199.0,24086.85,24083.05,4,24083.05,24122.6,24188.3,24076.85,24090.85,,,11.06,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121203_001,2026-08-28T12:12:03+05:30,2026-08-28T12:12:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,84a502c994b1f7db,0.0,False,24078.65,0.0,False,197.9,24081.8,24078.65,3,24078.65,24122.6,24188.3,24076.85,24090.85,,,11.08,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121303_000,2026-08-28T12:13:03+05:30,2026-08-28T12:13:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,77f60c2b4aa20fdc,0.0,False,24080.25,0.0,False,196.9,24080.25,24078.05,3,24080.25,24122.6,24188.3,24076.85,24090.85,,,11.07,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121403_000,2026-08-28T12:14:03+05:30,2026-08-28T12:14:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,11649dc0e0e8df17,0.0,False,24086.1,0.0,False,195.9,24086.1,24080.85,3,24086.1,24122.6,24188.3,24076.85,24090.85,,,11.07,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121503_000,2026-08-28T12:15:03+05:30,2026-08-28T12:15:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,da5845f0b3347a5a,0.0,False,24086.4,0.0,False,194.9,24087.6,24085.35,3,24086.35,24122.6,24188.3,24076.85,24090.85,,,11.1,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121603_000,2026-08-28T12:16:03+05:30,2026-08-28T12:16:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e1b83f84287c9178,0.0,False,24087.65,0.0,False,193.9,24087.65,24086.55,3,24087.6,24122.6,24188.3,24076.85,24090.85,,,11.1,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121703_000,2026-08-28T12:17:03+05:30,2026-08-28T12:17:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,fc3619225f7c90ca,0.0,False,24086.35,0.0,False,192.9,24087.2,24085.65,3,24086.4,24122.6,24188.3,24076.85,24090.85,,,11.12,11.07,11.13,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121803_000,2026-08-28T12:18:03+05:30,2026-08-28T12:18:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,bbff682eb4d16b15,0.0,False,24088.25,0.0,False,191.9,24088.25,24086.3,3,24088.25,24122.6,24188.3,24076.85,24090.85,,,11.1,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_121903_000,2026-08-28T12:19:03+05:30,2026-08-28T12:19:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,9a3f439a544c24e5,0.0,False,24088.95,0.0,False,190.9,24088.95,24087.95,3,24089.15,24122.6,24188.3,24076.85,24090.85,,,11.11,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122003_000,2026-08-28T12:20:03+05:30,2026-08-28T12:20:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b3392d6f5e2f4701,0.0,False,24089.75,0.0,False,189.9,24089.75,24087.15,3,24089.4,24122.6,24188.3,24076.85,24090.85,,,11.08,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122103_000,2026-08-28T12:21:03+05:30,2026-08-28T12:21:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e7b19ae778582a67,0.0,False,24093.4,0.0,False,188.9,24093.4,24091.55,3,24093.4,24122.6,24188.3,24076.85,24090.85,,,11.01,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122203_000,2026-08-28T12:22:03+05:30,2026-08-28T12:22:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e35d9f66a20f7eca,0.0,False,24092.4,0.0,False,187.9,24093.6,24092.35,3,24092.8,24122.6,24188.3,24076.85,24090.85,,,11.07,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122303_000,2026-08-28T12:23:03+05:30,2026-08-28T12:23:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,bc15ce17dfed71d4,0.0,False,24089.7,0.0,False,186.9,24093.2,24089.7,3,24089.7,24122.6,24188.3,24076.85,24090.85,,,11.14,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122402_999,2026-08-28T12:24:02+05:30,2026-08-28T12:24:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,0f9aeb779717e9fd,0.0,False,24085.3,0.0,False,186.0,24089.7,24085.3,4,24084.8,24122.6,24188.3,24076.85,24090.85,,,11.11,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122503_000,2026-08-28T12:25:03+05:30,2026-08-28T12:25:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,f5a6175bbbc74a5d,0.0,False,24086.75,0.0,False,184.9,24086.75,24084.65,3,24086.9,24122.6,24188.3,24076.85,24090.85,,,11.11,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122603_000,2026-08-28T12:26:03+05:30,2026-08-28T12:26:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,76de9da21561e042,0.0,False,24088.6,0.0,False,183.9,24088.6,24084.1,3,24088.6,24122.6,24188.3,24076.85,24090.85,,,11.11,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122703_000,2026-08-28T12:27:03+05:30,2026-08-28T12:27:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ecacb7351a36afad,0.0,False,24091.5,0.0,False,182.9,24091.5,24088.05,3,24091.15,24122.6,24188.3,24076.85,24090.85,,,11.11,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122803_000,2026-08-28T12:28:03+05:30,2026-08-28T12:28:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ab88d6ee96046ae9,0.0,False,24092.7,0.0,False,181.9,24092.7,24091.15,3,24092.7,24122.6,24188.3,24076.85,24090.85,,,11.1,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_122903_000,2026-08-28T12:29:03+05:30,2026-08-28T12:29:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,e18063f0c0525f52,0.0,False,24092.1,0.0,False,180.9,24092.5,24091.95,3,24092.35,24122.6,24188.3,24076.85,24090.85,,,11.09,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123003_000,2026-08-28T12:30:03+05:30,2026-08-28T12:30:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,7b7ab202107b369d,0.0,False,24095.35,0.0,False,179.9,24095.35,24093.4,3,24095.1,24122.6,24188.3,24076.85,24090.85,,,11.0,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123103_000,2026-08-28T12:31:03+05:30,2026-08-28T12:31:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,05af3b5e62257223,0.0,False,24095.8,0.0,False,178.9,24096.8,24095.8,3,24096.05,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123202_999,2026-08-28T12:32:02+05:30,2026-08-28T12:32:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,1a0e412d1951b921,0.0,False,24098.35,0.0,False,178.0,24099.95,24095.4,4,24098.3,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123303_001,2026-08-28T12:33:03+05:30,2026-08-28T12:33:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,ca9053d3ed96b605,0.0,False,24099.95,0.0,False,176.9,24099.95,24097.85,3,24100.35,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123403_000,2026-08-28T12:34:03+05:30,2026-08-28T12:34:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,b70e3f115a11a5ef,0.0,False,24100.3,0.0,False,175.9,24102.95,24100.3,3,24100.3,24122.6,24188.3,24076.85,24090.85,,,10.99,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123503_000,2026-08-28T12:35:03+05:30,2026-08-28T12:35:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,d4a17d3f4754fdf3,0.0,False,24102.25,0.0,False,174.9,24102.25,24099.3,3,24101.9,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123602_999,2026-08-28T12:36:02+05:30,2026-08-28T12:36:02+05:30,Asia/Kolkata,UPSTOX,2026-09-01,00149acf34502aec,0.0,False,24101.9,0.0,False,174.0,24102.25,24099.4,4,24101.4,24122.6,24188.3,24076.85,24090.85,,,10.98,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123703_000,2026-08-28T12:37:03+05:30,2026-08-28T12:37:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,aae6646c22fd0604,0.0,False,24104.1,0.0,False,172.9,24104.1,24100.95,3,24103.2,24122.6,24188.3,24076.85,24090.85,,,11.0,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
2.1.0,20260828_123803_000,2026-08-28T12:38:03+05:30,2026-08-28T12:38:03+05:30,Asia/Kolkata,UPSTOX,2026-09-01,80b88b95d10edc85,0.0,False,24102.6,0.0,False,171.9,24105.25,24101.2,3,24102.6,24122.6,24188.3,24076.85,24090.85,,,11.03,11.07,11.14,10.54,11.07,24100,24150,,,,,,,,,,,,,False
